state,county,zip_code,community_name,slug,community_url
ND,Grand Forks,58267,Northwood (58267),northwood-58267,https://homesignal.net/community.html?zip=58267
ND,Grand Forks,58275,Reynolds (58275),reynolds-58275,https://homesignal.net/community.html?zip=58275
ND,Grand Forks,58278,Thompson (58278),thompson-58278,https://homesignal.net/community.html?zip=58278
ND,McKenzie,58621,Beach (58621),beach-58621,https://homesignal.net/community.html?zip=58621
ND,McKenzie,58634,Grassy Butte (58634),grassy-butte-58634,https://homesignal.net/community.html?zip=58634
ND,McKenzie,58640,Killdeer (58640),killdeer-58640,https://homesignal.net/community.html?zip=58640
ND,McKenzie,58757,Mandaree (58757),mandaree-58757,https://homesignal.net/community.html?zip=58757
ND,McKenzie,58763,New Town (58763),new-town-58763,https://homesignal.net/community.html?zip=58763
ND,McKenzie,58831,Alexander (58831),alexander-58831,https://homesignal.net/community.html?zip=58831
ND,McKenzie,58835,Arnegard (58835),arnegard-58835,https://homesignal.net/community.html?zip=58835
ND,McKenzie,58838,Cartwright (58838),cartwright-58838,https://homesignal.net/community.html?zip=58838
ND,McKenzie,58847,Keene (58847),keene-58847,https://homesignal.net/community.html?zip=58847
ND,McKenzie,58854,Watford City (58854),watford-city-58854,https://homesignal.net/community.html?zip=58854
ND,McPherson,58439,Forbes (58439),forbes-58439,https://homesignal.net/community.html?zip=58439
ND,Morton,58520,Almont (58520),almont-58520,https://homesignal.net/community.html?zip=58520
ND,Morton,58535,Flasher (58535),flasher-58535,https://homesignal.net/community.html?zip=58535
ND,Morton,58554,Mandan (58554),mandan-58554,https://homesignal.net/community.html?zip=58554
ND,Morton,58563,New Salem (58563),new-salem-58563,https://homesignal.net/community.html?zip=58563
ND,Morton,58566,Saint Anthony (58566),saint-anthony-58566,https://homesignal.net/community.html?zip=58566
ND,Morton,58570,Solen (58570),solen-58570,https://homesignal.net/community.html?zip=58570
ND,Morton,58631,Glen Ullin (58631),glen-ullin-58631,https://homesignal.net/community.html?zip=58631
ND,Morton,58638,Hebron (58638),hebron-58638,https://homesignal.net/community.html?zip=58638
ND,Ramsey,58229,Fairdale (58229),fairdale-58229,https://homesignal.net/community.html?zip=58229
ND,Ramsey,58301,Devils Lake (58301),devils-lake-58301,https://homesignal.net/community.html?zip=58301
ND,Ramsey,58321,Brocket (58321),brocket-58321,https://homesignal.net/community.html?zip=58321
ND,Ramsey,58325,Churchs Ferry (58325),churchs-ferry-58325,https://homesignal.net/community.html?zip=58325
ND,Ramsey,58327,Crary (58327),crary-58327,https://homesignal.net/community.html?zip=58327
ND,Ramsey,58330,Edmore (58330),edmore-58330,https://homesignal.net/community.html?zip=58330
ND,Ramsey,58338,Hampden (58338),hampden-58338,https://homesignal.net/community.html?zip=58338
ND,Ramsey,58344,Lakota (58344),lakota-58344,https://homesignal.net/community.html?zip=58344
ND,Ramsey,58345,Lawton (58345),lawton-58345,https://homesignal.net/community.html?zip=58345
ND,Ramsey,58362,Penn (58362),penn-58362,https://homesignal.net/community.html?zip=58362
ND,Ramsey,58377,Starkweather (58377),starkweather-58377,https://homesignal.net/community.html?zip=58377
ND,Ramsey,58382,Webster (58382),webster-58382,https://homesignal.net/community.html?zip=58382
ND,Richland,58001,Abercrombie (58001),abercrombie-58001,https://homesignal.net/community.html?zip=58001
ND,Richland,58008,Barney (58008),barney-58008,https://homesignal.net/community.html?zip=58008
ND,Richland,58015,Christine (58015),christine-58015,https://homesignal.net/community.html?zip=58015
ND,Richland,58018,Colfax (58018),colfax-58018,https://homesignal.net/community.html?zip=58018
ND,Richland,58030,Fairmount (58030),fairmount-58030,https://homesignal.net/community.html?zip=58030
ND,Richland,58041,Hankinson (58041),hankinson-58041,https://homesignal.net/community.html?zip=58041
ND,Richland,58053,Lidgerwood (58053),lidgerwood-58053,https://homesignal.net/community.html?zip=58053
ND,Richland,58057,Mcleod (58057),mcleod-58057,https://homesignal.net/community.html?zip=58057
ND,Richland,58058,Mantador (58058),mantador-58058,https://homesignal.net/community.html?zip=58058
ND,Richland,58060,Milnor (58060),milnor-58060,https://homesignal.net/community.html?zip=58060
ND,Richland,58061,Mooreton (58061),mooreton-58061,https://homesignal.net/community.html?zip=58061
ND,Richland,58074,Wahpeton (58074),wahpeton-58074,https://homesignal.net/community.html?zip=58074
ND,Richland,58075,Wahpeton (58075),wahpeton-58075,https://homesignal.net/community.html?zip=58075
ND,Richland,58076,Wahpeton (58076),wahpeton-58076,https://homesignal.net/community.html?zip=58076
ND,Richland,58077,Walcott (58077),walcott-58077,https://homesignal.net/community.html?zip=58077
ND,Richland,58081,Wyndmere (58081),wyndmere-58081,https://homesignal.net/community.html?zip=58081
ND,Stark,58601,Dickinson (58601),dickinson-58601,https://homesignal.net/community.html?zip=58601
ND,Stark,58622,Belfield (58622),belfield-58622,https://homesignal.net/community.html?zip=58622
ND,Stark,58630,Gladstone (58630),gladstone-58630,https://homesignal.net/community.html?zip=58630
ND,Stark,58641,Lefor (58641),lefor-58641,https://homesignal.net/community.html?zip=58641
ND,Stark,58646,Mott (58646),mott-58646,https://homesignal.net/community.html?zip=58646
ND,Stark,58647,New England (58647),new-england-58647,https://homesignal.net/community.html?zip=58647
ND,Stark,58652,Richardton (58652),richardton-58652,https://homesignal.net/community.html?zip=58652
ND,Stark,58655,South Heart (58655),south-heart-58655,https://homesignal.net/community.html?zip=58655
ND,Stark,58656,Taylor (58656),taylor-58656,https://homesignal.net/community.html?zip=58656
ND,Ward,58701,Minot (58701),minot-58701,https://homesignal.net/community.html?zip=58701
ND,Ward,58703,Minot (58703),minot-58703,https://homesignal.net/community.html?zip=58703
ND,Ward,58704,Minot AFB (58704),minot-afb-58704,https://homesignal.net/community.html?zip=58704
ND,Ward,58705,Minot AFB (58705),minot-afb-58705,https://homesignal.net/community.html?zip=58705
ND,Ward,58707,Minot (58707),minot-58707,https://homesignal.net/community.html?zip=58707
ND,Ward,58716,Benedict (58716),benedict-58716,https://homesignal.net/community.html?zip=58716
ND,Ward,58718,Berthold (58718),berthold-58718,https://homesignal.net/community.html?zip=58718
ND,Ward,58721,Bowbells (58721),bowbells-58721,https://homesignal.net/community.html?zip=58721
ND,Ward,58722,Burlington (58722),burlington-58722,https://homesignal.net/community.html?zip=58722
ND,Ward,58725,Carpio (58725),carpio-58725,https://homesignal.net/community.html?zip=58725
ND,Ward,58731,Deering (58731),deering-58731,https://homesignal.net/community.html?zip=58731
ND,Ward,58733,Des Lacs (58733),des-lacs-58733,https://homesignal.net/community.html?zip=58733
ND,Ward,58734,Donnybrook (58734),donnybrook-58734,https://homesignal.net/community.html?zip=58734
ND,Ward,58735,Douglas (58735),douglas-58735,https://homesignal.net/community.html?zip=58735
ND,Ward,58740,Glenburn (58740),glenburn-58740,https://homesignal.net/community.html?zip=58740
ND,Ward,58746,Kenmare (58746),kenmare-58746,https://homesignal.net/community.html?zip=58746
ND,Ward,58756,Makoti (58756),makoti-58756,https://homesignal.net/community.html?zip=58756
ND,Ward,58759,Max (58759),max-58759,https://homesignal.net/community.html?zip=58759
ND,Ward,58768,Norwich (58768),norwich-58768,https://homesignal.net/community.html?zip=58768
ND,Ward,58771,Plaza (58771),plaza-58771,https://homesignal.net/community.html?zip=58771
ND,Ward,58779,Ryder (58779),ryder-58779,https://homesignal.net/community.html?zip=58779
ND,Ward,58781,Sawyer (58781),sawyer-58781,https://homesignal.net/community.html?zip=58781
ND,Ward,58785,Surrey (58785),surrey-58785,https://homesignal.net/community.html?zip=58785
ND,Ward,58790,Velva (58790),velva-58790,https://homesignal.net/community.html?zip=58790
ND,Williams,58755,Mcgregor (58755),mcgregor-58755,https://homesignal.net/community.html?zip=58755
ND,Williams,58795,Wildrose (58795),wildrose-58795,https://homesignal.net/community.html?zip=58795
ND,Williams,58801,Williston (58801),williston-58801,https://homesignal.net/community.html?zip=58801
ND,Williams,58830,Alamo (58830),alamo-58830,https://homesignal.net/community.html?zip=58830
ND,Williams,58843,Epping (58843),epping-58843,https://homesignal.net/community.html?zip=58843
ND,Williams,58845,Grenora (58845),grenora-58845,https://homesignal.net/community.html?zip=58845
ND,Williams,58849,Ray (58849),ray-58849,https://homesignal.net/community.html?zip=58849
ND,Williams,58852,Tioga (58852),tioga-58852,https://homesignal.net/community.html?zip=58852
ND,Williams,58853,Trenton (58853),trenton-58853,https://homesignal.net/community.html?zip=58853
ND,Williams,58856,Zahl (58856),zahl-58856,https://homesignal.net/community.html?zip=58856
NE,Buffalo,68812,Amherst (68812),amherst-68812,https://homesignal.net/community.html?zip=68812
NE,Buffalo,68836,Elm Creek (68836),elm-creek-68836,https://homesignal.net/community.html?zip=68836
NE,Buffalo,68840,Gibbon (68840),gibbon-68840,https://homesignal.net/community.html?zip=68840
NE,Buffalo,68844,Hazard (68844),hazard-68844,https://homesignal.net/community.html?zip=68844
NE,Buffalo,68845,Kearney (68845),kearney-68845,https://homesignal.net/community.html?zip=68845
NE,Buffalo,68847,Kearney (68847),kearney-68847,https://homesignal.net/community.html?zip=68847
NE,Buffalo,68849,Kearney (68849),kearney-68849,https://homesignal.net/community.html?zip=68849
NE,Buffalo,68858,Miller (68858),miller-68858,https://homesignal.net/community.html?zip=68858
NE,Buffalo,68861,Odessa (68861),odessa-68861,https://homesignal.net/community.html?zip=68861
NE,Buffalo,68866,Pleasanton (68866),pleasanton-68866,https://homesignal.net/community.html?zip=68866
NE,Buffalo,68869,Ravenna (68869),ravenna-68869,https://homesignal.net/community.html?zip=68869
NE,Buffalo,68870,Riverdale (68870),riverdale-68870,https://homesignal.net/community.html?zip=68870
NE,Buffalo,68876,Shelton (68876),shelton-68876,https://homesignal.net/community.html?zip=68876
NE,Cass,68016,Cedar Creek (68016),cedar-creek-68016,https://homesignal.net/community.html?zip=68016
NE,Cass,68037,Louisville (68037),louisville-68037,https://homesignal.net/community.html?zip=68037
NE,Cass,68048,Plattsmouth (68048),plattsmouth-68048,https://homesignal.net/community.html?zip=68048
NE,Cass,68058,South Bend (68058),south-bend-68058,https://homesignal.net/community.html?zip=68058
NE,Cass,68304,Alvo (68304),alvo-68304,https://homesignal.net/community.html?zip=68304
NE,Cass,68307,Avoca (68307),avoca-68307,https://homesignal.net/community.html?zip=68307
NE,Cass,68347,Eagle (68347),eagle-68347,https://homesignal.net/community.html?zip=68347
NE,Cass,68349,Elmwood (68349),elmwood-68349,https://homesignal.net/community.html?zip=68349
NE,Cass,68366,Greenwood (68366),greenwood-68366,https://homesignal.net/community.html?zip=68366
NE,Cass,68403,Manley (68403),manley-68403,https://homesignal.net/community.html?zip=68403
NE,Cass,68407,Murdock (68407),murdock-68407,https://homesignal.net/community.html?zip=68407
NE,Cass,68409,Murray (68409),murray-68409,https://homesignal.net/community.html?zip=68409
NE,Cass,68413,Nehawka (68413),nehawka-68413,https://homesignal.net/community.html?zip=68413
NE,Cass,68418,Palmyra (68418),palmyra-68418,https://homesignal.net/community.html?zip=68418
NE,Cass,68454,Unadilla (68454),unadilla-68454,https://homesignal.net/community.html?zip=68454
NE,Cass,68455,Union (68455),union-68455,https://homesignal.net/community.html?zip=68455
NE,Cass,68463,Weeping Water (68463),weeping-water-68463,https://homesignal.net/community.html?zip=68463
NE,Dodge,68019,Craig (68019),craig-68019,https://homesignal.net/community.html?zip=68019
NE,Dodge,68025,Fremont (68025),fremont-68025,https://homesignal.net/community.html?zip=68025
NE,Dodge,68031,Hooper (68031),hooper-68031,https://homesignal.net/community.html?zip=68031
NE,Dodge,68044,Nickerson (68044),nickerson-68044,https://homesignal.net/community.html?zip=68044
NE,Dodge,68045,Oakland (68045),oakland-68045,https://homesignal.net/community.html?zip=68045
NE,Dodge,68057,Scribner (68057),scribner-68057,https://homesignal.net/community.html?zip=68057
NE,Dodge,68063,Uehling (68063),uehling-68063,https://homesignal.net/community.html?zip=68063
NE,Dodge,68072,Winslow (68072),winslow-68072,https://homesignal.net/community.html?zip=68072
NE,Dodge,68621,Ames (68621),ames-68621,https://homesignal.net/community.html?zip=68621
NE,Dodge,68633,Dodge (68633),dodge-68633,https://homesignal.net/community.html?zip=68633
NE,Dodge,68649,North Bend (68649),north-bend-68649,https://homesignal.net/community.html?zip=68649
NE,Dodge,68664,Snyder (68664),snyder-68664,https://homesignal.net/community.html?zip=68664
NE,Dodge,68788,West Point (68788),west-point-68788,https://homesignal.net/community.html?zip=68788
NE,Douglas,68007,Bennington (68007),bennington-68007,https://homesignal.net/community.html?zip=68007
NE,Douglas,68010,Boys Town (68010),boys-town-68010,https://homesignal.net/community.html?zip=68010
NE,Douglas,68022,Elkhorn (68022),elkhorn-68022,https://homesignal.net/community.html?zip=68022
NE,Douglas,68064,Valley (68064),valley-68064,https://homesignal.net/community.html?zip=68064
NE,Douglas,68069,Waterloo (68069),waterloo-68069,https://homesignal.net/community.html?zip=68069
NE,Douglas,68102,Omaha (68102),omaha-68102,https://homesignal.net/community.html?zip=68102
NE,Douglas,68104,Omaha (68104),omaha-68104,https://homesignal.net/community.html?zip=68104
NE,Douglas,68105,Omaha (68105),omaha-68105,https://homesignal.net/community.html?zip=68105
NE,Douglas,68106,Omaha (68106),omaha-68106,https://homesignal.net/community.html?zip=68106
NE,Douglas,68107,Omaha (68107),omaha-68107,https://homesignal.net/community.html?zip=68107
NE,Douglas,68108,Omaha (68108),omaha-68108,https://homesignal.net/community.html?zip=68108
NE,Douglas,68110,Omaha (68110),omaha-68110,https://homesignal.net/community.html?zip=68110
NE,Douglas,68111,Omaha (68111),omaha-68111,https://homesignal.net/community.html?zip=68111
NE,Douglas,68112,Omaha (68112),omaha-68112,https://homesignal.net/community.html?zip=68112
NE,Douglas,68114,Omaha (68114),omaha-68114,https://homesignal.net/community.html?zip=68114
NE,Douglas,68116,Omaha (68116),omaha-68116,https://homesignal.net/community.html?zip=68116
NE,Douglas,68117,Omaha (68117),omaha-68117,https://homesignal.net/community.html?zip=68117
NE,Douglas,68118,Omaha (68118),omaha-68118,https://homesignal.net/community.html?zip=68118
NE,Douglas,68122,Omaha (68122),omaha-68122,https://homesignal.net/community.html?zip=68122
NE,Douglas,68124,Omaha (68124),omaha-68124,https://homesignal.net/community.html?zip=68124
NE,Douglas,68127,Omaha (68127),omaha-68127,https://homesignal.net/community.html?zip=68127
NE,Douglas,68130,Omaha (68130),omaha-68130,https://homesignal.net/community.html?zip=68130
NE,Douglas,68131,Omaha (68131),omaha-68131,https://homesignal.net/community.html?zip=68131
NE,Douglas,68132,Omaha (68132),omaha-68132,https://homesignal.net/community.html?zip=68132
NE,Douglas,68134,Omaha (68134),omaha-68134,https://homesignal.net/community.html?zip=68134
NE,Douglas,68135,Omaha (68135),omaha-68135,https://homesignal.net/community.html?zip=68135
NE,Douglas,68137,Omaha (68137),omaha-68137,https://homesignal.net/community.html?zip=68137
